rep age_class pos neg total
380 6 89148 13247 102395
380 7 63869 5264 69133
380 8 66972 2850 69822
381 0 24298 50119 74417
381 1 43369 30824 74193
381 2 56714 23329 80043
381 3 68128 18078 86206
381 4 142252 7170 149422
381 5 126780 1271 128051
381 6 102026 369 102395
381 7 69009 124 69133
381 8 69812 10 69822
382 0 5388 69029 74417
382 1 13923 60270 74193
382 2 29916 50127 80043
382 3 33852 52354 86206
382 4 132517 16905 149422
382 5 126478 1573 128051
382 6 101039 1356 102395
382 7 68532 601 69133
382 8 69650 172 69822
383 0 8744 65673 74417
383 1 32048 42145 74193
383 2 60077 19966 80043
383 3 73862 12344 86206
383 4 128292 21130 149422
383 5 123373 4678 128051
383 6 100196 2199 102395
383 7 68333 800 69133
383 8 69628 194 69822
384 0 19280 55137 74417
384 1 41687 32506 74193
384 2 46476 33567 80043
384 3 58576 27630 86206
384 4 130023 19399 149422
384 5 125799 2252 128051
384 6 100882 1513 102395
384 7 68641 492 69133
384 8 69635 187 69822
385 0 8542 65875 74417
385 1 23803 50390 74193
385 2 40268 39775 80043
385 3 65907 20299 86206
385 4 145116 4306 149422
385 5 126956 1095 128051
385 6 101590 805 102395
385 7 68811 322 69133
385 8 69776 46 69822
386 0 8902 65515 74417
386 1 23640 50553 74193
386 2 25149 54894 80043
386 3 30539 55667 86206
386 4 113812 35610 149422
386 5 123248 4803 128051
386 6 99548 2847 102395
386 7 68410 723 69133
386 8 69647 175 69822
387 0 9740 64677 74417
387 1 31896 42297 74193
387 2 55178 24865 80043
387 3 53993 32213 86206
387 4 113561 35861 149422
387 5 120019 8032 128051
387 6 96809 5586 102395
387 7 66520 2613 69133
387 8 69007 815 69822
388 0 7741 66676 74417
388 1 10496 63697 74193
388 2 11140 68903 80043
388 3 13324 72882 86206
388 4 85073 64349 149422
388 5 120314 7737 128051
388 6 97023 5372 102395
388 7 67068 2065 69133
388 8 69148 674 69822
389 0 26636 47781 74417
389 1 47674 26519 74193
389 2 57267 22776 80043
389 3 63707 22499 86206
389 4 133146 16276 149422
389 5 126196 1855 128051
389 6 101577 818 102395
389 7 68947 186 69133
389 8 69810 12 69822
390 0 7853 66564 74417
390 1 25307 48886 74193
390 2 58091 21952 80043
390 3 61085 25121 86206
390 4 131446 17976 149422
390 5 122240 5811 128051
390 6 99143 3252 102395
390 7 68061 1072 69133
390 8 69368 454 69822
391 0 20617 53800 74417
391 1 51270 22923 74193
391 2 57426 22617 80043
391 3 58985 27221 86206
391 4 130868 18554 149422
391 5 123442 4609 128051
391 6 99591 2804 102395
391 7 68102 1031 69133
391 8 69659 163 69822
392 0 24970 49447 74417
392 1 32521 41672 74193
392 2 42516 37527 80043
392 3 42534 43672 86206
392 4 126732 22690 149422
392 5 123320 4731 128051
392 6 99738 2657 102395
392 7 68381 752 69133
392 8 69622 200 69822
393 0 7249 67168 74417
393 1 17229 56964 74193
393 2 29041 51002 80043
393 3 28160 58046 86206
393 4 99150 50272 149422
393 5 118221 9830 128051
393 6 95325 7070 102395
393 7 66053 3080 69133
393 8 68437 1385 69822
394 0 11601 62816 74417
394 1 48381 25812 74193
394 2 46815 33228 80043
394 3 69465 16741 86206
394 4 114053 35369 149422
394 5 118458 9593 128051
394 6 95780 6615 102395
394 7 65547 3586 69133
394 8 68203 1619 69822
395 0 6182 68235 74417
395 1 42428 31765 74193
395 2 46245 33798 80043
395 3 44763 41443 86206
395 4 105698 43724 149422
395 5 120497 7554 128051
395 6 97911 4484 102395
395 7 67602 1531 69133
395 8 69523 299 69822
396 0 15826 58591 74417
396 1 30995 43198 74193
396 2 27330 52713 80043
396 3 29782 56424 86206
396 4 95165 54257 149422
396 5 120030 8021 128051
396 6 95119 7276 102395
396 7 66566 2567 69133
396 8 68818 1004 69822
397 0 13710 60707 74417
397 1 43806 30387 74193
397 2 60074 19969 80043
397 3 81060 5146 86206
397 4 146878 2544 149422
397 5 127643 408 128051
397 6 102190 205 102395
397 7 69107 26 69133
397 8 69816 6 69822
398 0 16190 58227 74417
398 1 54413 19780 74193
398 2 51957 28086 80043
398 3 65995 20211 86206
398 4 143267 6155 149422
398 5 125343 2708 128051
398 6 101209 1186 102395
398 7 68917 216 69133
398 8 69752 70 69822
399 0 25673 48744 74417
399 1 53858 20335 74193
399 2 54610 25433 80043
399 3 59303 26903 86206
399 4 120984 28438 149422
399 5 122668 5383 128051
399 6 99598 2797 102395
399 7 67716 1417 69133
399 8 69276 546 69822
400 0 7471 66946 74417
400 1 23269 50924 74193
400 2 30790 49253 80043
400 3 48882 37324 86206
400 4 119609 29813 149422
400 5 118800 9251 128051
400 6 96083 6312 102395
400 7 66484 2649 69133
400 8 69079 743 69822
401 0 7538 66879 74417
401 1 21311 52882 74193
401 2 39504 40539 80043
401 3 59877 26329 86206
401 4 132371 17051 149422
401 5 120789 7262 128051
401 6 98612 3783 102395
401 7 67643 1490 69133
401 8 69127 695 69822
402 0 5403 69014 74417
402 1 27824 46369 74193
402 2 34050 45993 80043
402 3 33150 53056 86206
402 4 107188 42234 149422
402 5 117004 11047 128051
402 6 94697 7698 102395
402 7 66682 2451 69133
402 8 69081 741 69822
403 0 4498 69919 74417
403 1 24309 49884 74193
403 2 46743 33300 80043
403 3 61955 24251 86206
403 4 129421 20001 149422
403 5 122644 5407 128051
403 6 99919 2476 102395
403 7 68268 865 69133
403 8 69578 244 69822
404 0 18306 56111 74417
404 1 35385 38808 74193
404 2 63519 16524 80043
404 3 68911 17295 86206
404 4 141048 8374 149422
404 5 125838 2213 128051
404 6 101649 746 102395
404 7 68951 182 69133
404 8 69762 60 69822
405 0 12110 62307 74417
405 1 34840 39353 74193
405 2 65268 14775 80043
405 3 66622 19584 86206
405 4 130008 19414 149422
405 5 123296 4755 128051
405 6 99756 2639 102395
405 7 68277 856 69133
405 8 69674 148 69822
406 0 24 74393 74417
406 1 71204 2989 74193
406 2 72866 7177 80043
406 3 82018 4188 86206
406 4 147955 1467 149422
406 5 127786 265 128051
406 6 102296 99 102395
406 7 69090 43 69133
406 8 69802 20 69822
407 0 7514 66903 74417
407 1 29519 44674 74193
407 2 42864 37179 80043
407 3 72271 13935 86206
407 4 130724 18698 149422
407 5 125112 2939 128051
407 6 100957 1438 102395
407 7 68725 408 69133
407 8 69650 172 69822
408 0 13306 61111 74417
408 1 59327 14866 74193
408 2 57449 22594 80043
408 3 68034 18172 86206
408 4 134294 15128 149422
408 5 123487 4564 128051
408 6 99877 2518 102395
408 7 68003 1130 69133
408 8 69484 338 69822
409 0 7721 66696 74417
409 1 35518 38675 74193
409 2 53894 26149 80043
409 3 59560 26646 86206
409 4 130587 18835 149422
409 5 122787 5264 128051
409 6 99489 2906 102395
409 7 68072 1061 69133
409 8 69681 141 69822
410 0 11028 63389 74417
410 1 30717 43476 74193
410 2 43692 36351 80043
410 3 51995 34211 86206
410 4 125487 23935 149422
410 5 123577 4474 128051
410 6 99701 2694 102395
410 7 68138 995 69133
410 8 69666 156 69822
411 0 20752 53665 74417
411 1 35526 38667 74193
411 2 53482 26561 80043
411 3 70869 15337 86206
411 4 120756 28666 149422
411 5 120310 7741 128051
411 6 97573 4822 102395
411 7 67097 2036 69133
411 8 69162 660 69822
412 0 3209 71208 74417
412 1 23589 50604 74193
412 2 46770 33273 80043
412 3 53058 33148 86206
412 4 118596 30826 149422
412 5 125267 2784 128051
412 6 101225 1170 102395
412 7 68761 372 69133
412 8 69735 87 69822
413 0 2519 71898 74417
413 1 8410 65783 74193
413 2 21443 58600 80043
413 3 38406 47800 86206
413 4 101089 48333 149422
413 5 113949 14102 128051
413 6 92342 10053 102395
413 7 63869 5264 69133
413 8 67299 2523 69822
414 0 6443 67974 74417
414 1 18800 55393 74193
414 2 14668 65375 80043
414 3 27163 59043 86206
414 4 102655 46767 149422
414 5 119135 8916 128051
414 6 95315 7080 102395
414 7 66134 2999 69133
414 8 68388 1434 69822
415 0 6765 67652 74417
415 1 24510 49683 74193
415 2 33567 46476 80043
415 3 32712 53494 86206
415 4 95450 53972 149422
415 5 121126 6925 128051
415 6 96801 5594 102395
415 7 66942 2191 69133
415 8 69188 634 69822
416 0 387 74030 74417
416 1 63756 10437 74193
416 2 65373 14670 80043
416 3 75847 10359 86206
416 4 140277 9145 149422
416 5 126700 1351 128051
416 6 101892 503 102395
416 7 68945 188 69133
416 8 69772 50 69822
417 0 893 73524 74417
417 1 60003 14190 74193
417 2 58202 21841 80043
417 3 64382 21824 86206
417 4 134588 14834 149422
417 5 125252 2799 128051
417 6 100812 1583 102395
417 7 68533 600 69133
417 8 69731 91 69822
418 0 14101 60316 74417
418 1 35809 38384 74193
418 2 72575 7468 80043
418 3 72757 13449 86206
418 4 134430 14992 149422
418 5 126731 1320 128051
418 6 101714 681 102395
418 7 68799 334 69133
418 8 69765 57 69822
419 0 12336 62081 74417
419 1 47110 27083 74193
419 2 45425 34618 80043
419 3 56306 29900 86206
419 4 127846 21576 149422
419 5 123827 4224 128051
419 6 100239 2156 102395
419 7 68252 881 69133
419 8 69659 163 69822
420 0 37624 36793 74417
420 1 58621 15572 74193
420 2 57908 22135 80043
420 3 66209 19997 86206
420 4 127754 21668 149422
420 5 124302 3749 128051
420 6 99558 2837 102395
420 7 67984 1149 69133
420 8 69533 289 69822
421 0 9781 64636 74417
421 1 21113 53080 74193
421 2 27695 52348 80043
421 3 38140 48066 86206
421 4 110783 38639 149422
421 5 116657 11394 128051
421 6 95647 6748 102395
421 7 66195 2938 69133
421 8 68722 1100 69822
422 0 2207 72210 74417
422 1 3668 70525 74193
422 2 5203 74840 80043
422 3 24594 61612 86206
422 4 103191 46231 149422
422 5 118489 9562 128051
422 6 96198 6197 102395
422 7 66911 2222 69133
422 8 69187 635 69822
423 0 10390 64027 74417
423 1 43511 30682 74193
423 2 74650 5393 80043
423 3 81110 5096 86206
423 4 144361 5061 149422
423 5 127087 964 128051
423 6 102106 289 102395
423 7 69057 76 69133
423 8 69818 4 69822
424 0 27653 46764 74417
424 1 51390 22803 74193
424 2 76502 3541 80043
424 3 78596 7610 86206
424 4 138740 10682 149422
424 5 125745 2306 128051
424 6 100858 1537 102395
424 7 68558 575 69133
424 8 69668 154 69822
425 0 8585 65832 74417
425 1 28573 45620 74193
425 2 55795 24248 80043
425 3 51913 34293 86206
425 4 104597 44825 149422
425 5 121579 6472 128051
425 6 97851 4544 102395
425 7 67002 2131 69133
425 8 69011 811 69822
426 0 4151 70266 74417
426 1 24215 49978 74193
426 2 41037 39006 80043
426 3 57464 28742 86206
426 4 136159 13263 149422
426 5 127003 1048 128051
426 6 101888 507 102395
426 7 68979 154 69133
426 8 69786 36 69822
427 0 529 73888 74417
427 1 3812 70381 74193
427 2 13386 66657 80043
427 3 35643 50563 86206
427 4 89778 59644 149422
427 5 113966 14085 128051
427 6 91970 10425 102395
427 7 65036 4097 69133
427 8 68013 1809 69822
428 0 11585 62832 74417
428 1 36060 38133 74193
428 2 46761 33282 80043
428 3 74737 11469 86206
428 4 122793 26629 149422
428 5 124746 3305 128051
428 6 99947 2448 102395
428 7 68330 803 69133
428 8 69604 218 69822
429 0 14138 60279 74417
429 1 37841 36352 74193
429 2 53202 26841 80043
429 3 78885 7321 86206
429 4 138919 10503 149422
429 5 127120 931 128051
429 6 101794 601 102395
429 7 68968 165 69133
429 8 69801 21 69822
430 0 1155 73262 74417
430 1 9220 64973 74193
430 2 16476 63567 80043
430 3 18011 68195 86206
430 4 105105 44317 149422
430 5 113840 14211 128051
430 6 93053 9342 102395
430 7 64713 4420 69133
430 8 67627 2195 69822
431 0 417 74000 74417
431 1 38492 35701 74193
431 2 52554 27489 80043
431 3 57156 29050 86206
431 4 133839 15583 149422
431 5 126613 1438 128051
431 6 101563 832 102395
431 7 68819 314 69133
431 8 69786 36 69822
432 0 9096 65321 74417
432 1 14502 59691 74193
432 2 13035 67008 80043
432 3 43011 43195 86206
432 4 103211 46211 149422
432 5 112879 15172 128051
432 6 91589 10806 102395
432 7 64225 4908 69133
432 8 66835 2987 69822
433 0 1199 73218 74417
433 1 47741 26452 74193
433 2 59523 20520 80043
433 3 80038 6168 86206
433 4 142917 6505 149422
433 5 126699 1352 128051
433 6 101681 714 102395
433 7 68849 284 69133
433 8 69817 5 69822
434 0 5922 68495 74417
434 1 20942 53251 74193
434 2 22933 57110 80043
434 3 56434 29772 86206
434 4 96538 52884 149422
434 5 118525 9526 128051
434 6 94714 7681 102395
434 7 65694 3439 69133
434 8 68375 1447 69822
435 0 50427 23990 74417
435 1 60258 13935 74193
435 2 66245 13798 80043
435 3 81216 4990 86206
435 4 143596 5826 149422
435 5 127345 706 128051
435 6 101871 524 102395
435 7 68943 190 69133
435 8 69788 34 69822
436 0 16581 57836 74417
436 1 48906 25287 74193
436 2 51553 28490 80043
436 3 55388 30818 86206
436 4 113615 35807 149422
436 5 119455 8596 128051
436 6 96188 6207 102395
436 7 66150 2983 69133
436 8 68429 1393 69822
437 0 1489 72928 74417
437 1 14767 59426 74193
437 2 36519 43524 80043
437 3 61433 24773 86206
437 4 104512 44910 149422
437 5 121022 7029 128051
437 6 97666 4729 102395
437 7 67092 2041 69133
437 8 69402 420 69822
438 0 1371 73046 74417
438 1 17146 57047 74193
438 2 32376 47667 80043
438 3 43517 42689 86206
438 4 113904 35518 149422
438 5 123726 4325 128051
438 6 98934 3461 102395
438 7 67816 1317 69133
438 8 69205 617 69822
439 0 32078 42339 74417
439 1 43550 30643 74193
439 2 54894 25149 80043
439 3 78026 8180 86206
439 4 136145 13277 149422
439 5 124699 3352 128051
439 6 100072 2323 102395
439 7 68271 862 69133
439 8 69587 235 69822
440 0 9170 65247 74417
440 1 28112 46081 74193
440 2 41014 39029 80043
440 3 68293 17913 86206
440 4 122469 26953 149422
440 5 125649 2402 128051
440 6 100778 1617 102395
440 7 68668 465 69133
440 8 69695 127 69822
441 0 18063 56354 74417
441 1 46655 27538 74193
441 2 49891 30152 80043
441 3 58331 27875 86206
441 4 122661 26761 149422
441 5 121612 6439 128051
441 6 98146 4249 102395
441 7 67344 1789 69133
441 8 69232 590 69822
442 0 16084 58333 74417
442 1 28207 45986 74193
442 2 49055 30988 80043
442 3 69507 16699 86206
442 4 123575 25847 149422
442 5 122032 6019 128051
442 6 98411 3984 102395
442 7 67647 1486 69133
442 8 69524 298 69822
443 0 25724 48693 74417
443 1 40718 33475 74193
443 2 43958 36085 80043
443 3 55896 30310 86206
443 4 131848 17574 149422
443 5 125225 2826 128051
443 6 101173 1222 102395
443 7 68571 562 69133
443 8 69712 110 69822
444 0 9147 65270 74417
444 1 23065 51128 74193
444 2 24624 55419 80043
444 3 41753 44453 86206
444 4 125905 23517 149422
444 5 120052 7999 128051
444 6 97707 4688 102395
444 7 66816 2317 69133
444 8 68881 941 69822
445 0 11025 63392 74417
445 1 30654 43539 74193
445 2 52352 27691 80043
445 3 67054 19152 86206
445 4 128166 21256 149422
445 5 121627 6424 128051
445 6 98581 3814 102395
445 7 67745 1388 69133
445 8 69555 267 69822
446 0 17005 57412 74417
446 1 23861 50332 74193
446 2 21536 58507 80043
446 3 39841 46365 86206
446 4 107640 41782 149422
446 5 125320 2731 128051
446 6 100401 1994 102395
446 7 68594 539 69133
446 8 69695 127 69822
447 0 7262 67155 74417
447 1 20311 53882 74193
447 2 26463 53580 80043
447 3 41579 44627 86206
447 4 121204 28218 149422
447 5 124092 3959 128051
447 6 99914 2481 102395
447 7 68039 1094 69133
447 8 69497 325 69822
448 0 12566 61851 74417
448 1 28730 45463 74193
448 2 27925 52118 80043
448 3 43059 43147 86206
448 4 100109 49313 149422
448 5 114374 13677 128051
448 6 92955 9440 102395
448 7 65293 3840 69133
448 8 67910 1912 69822
449 0 310 74107 74417
449 1 23917 50276 74193
449 2 54347 25696 80043
449 3 64407 21799 86206
449 4 139428 9994 149422
449 5 126866 1185 128051
449 6 101649 746 102395
449 7 68932 201 69133
449 8 69790 32 69822
450 0 8591 65826 74417
450 1 37820 36373 74193
450 2 36350 43693 80043
450 3 43586 42620 86206
450 4 118932 30490 149422
450 5 121761 6290 128051
450 6 98156 4239 102395
450 7 67729 1404 69133
450 8 69455 367 69822
451 0 10750 63667 74417
451 1 19025 55168 74193
451 2 27219 52824 80043
451 3 30335 55871 86206
451 4 91012 58410 149422
451 5 111971 16080 128051
451 6 89912 12483 102395
451 7 63798 5335 69133
451 8 66910 2912 69822
452 0 272 74145 74417
452 1 3821 70372 74193
452 2 15360 64683 80043
452 3 52629 33577 86206
452 4 117033 32389 149422
452 5 111458 16593 128051
452 6 92594 9801 102395
452 7 63313 5820 69133
452 8 66631 3191 69822
453 0 24358 50059 74417
453 1 44279 29914 74193
453 2 64462 15581 80043
453 3 63995 22211 86206
453 4 135843 13579 149422
453 5 127531 520 128051
453 6 102013 382 102395
453 7 69043 90 69133
453 8 69806 16 69822
454 0 8672 65745 74417
454 1 29115 45078 74193
454 2 27024 53019 80043
454 3 55296 30910 86206
454 4 97780 51642 149422
454 5 115116 12935 128051
454 6 92686 9709 102395
454 7 65080 4053 69133
454 8 68168 1654 69822
455 0 6607 67810 74417
455 1 23580 50613 74193
455 2 28782 51261 80043
455 3 33629 52577 86206
455 4 96535 52887 149422
455 5 116745 11306 128051
455 6 94856 7539 102395
455 7 65787 3346 69133
455 8 68520 1302 69822
456 0 8083 66334 74417
456 1 21587 52606 74193
456 2 39477 40566 80043
456 3 64317 21889 86206
456 4 105795 43627 149422
456 5 118802 9249 128051
456 6 95593 6802 102395
456 7 65977 3156 69133
456 8 69041 781 69822
457 0 11254 63163 74417
457 1 25150 49043 74193
457 2 36017 44026 80043
457 3 66503 19703 86206
457 4 116226 33196 149422
457 5 123084 4967 128051
457 6 99365 3030 102395
457 7 67905 1228 69133
457 8 69497 325 69822
458 0 2607 71810 74417
458 1 13998 60195 74193
458 2 22017 58026 80043
458 3 35717 50489 86206
458 4 97935 51487 149422
458 5 117668 10383 128051
458 6 93791 8604 102395
458 7 65651 3482 69133
458 8 68521 1301 69822
459 0 9741 64676 74417
459 1 18741 55452 74193
459 2 23884 56159 80043
459 3 41112 45094 86206
459 4 118613 30809 149422
459 5 114301 13750 128051
459 6 94506 7889 102395
459 7 65945 3188 69133
459 8 68485 1337 69822
460 0 9299 65118 74417
460 1 24522 49671 74193
460 2 22369 57674 80043
460 3 38702 47504 86206
460 4 99291 50131 149422
460 5 116605 11446 128051
460 6 93827 8568 102395
460 7 65301 3832 69133
460 8 68516 1306 69822
461 0 14828 59589 74417
461 1 32770 41423 74193
461 2 48479 31564 80043
461 3 77234 8972 86206
461 4 136320 13102 149422
461 5 124652 3399 128051
461 6 100157 2238 102395
461 7 68368 765 69133
461 8 69610 212 69822
462 0 23375 51042 74417
462 1 24241 49952 74193
462 2 24835 55208 80043
462 3 41740 44466 86206
462 4 102545 46877 149422
462 5 115018 13033 128051
462 6 92386 10009 102395
462 7 64884 4249 69133
462 8 68201 1621 69822
463 0 27226 47191 74417
463 1 39525 34668 74193
463 2 57059 22984 80043
463 3 55455 30751 86206
463 4 122515 26907 149422
463 5 125667 2384 128051
463 6 101089 1306 102395
463 7 68852 281 69133
463 8 69785 37 69822
464 0 9872 64545 74417
464 1 60378 13815 74193
464 2 70843 9200 80043
464 3 79810 6396 86206
464 4 144924 4498 149422
464 5 127650 401 128051
464 6 102270 125 102395
464 7 69098 35 69133
464 8 69822 0 69822
465 0 3030 71387 74417
465 1 24337 49856 74193
465 2 30539 49504 80043
465 3 34192 52014 86206
465 4 105159 44263 149422
465 5 123685 4366 128051
465 6 99412 2983 102395
465 7 67997 1136 69133
465 8 69440 382 69822
466 0 7316 67101 74417
466 1 23890 50303 74193
466 2 55911 24132 80043
466 3 73716 12490 86206
466 4 142333 7089 149422
466 5 126692 1359 128051
466 6 101756 639 102395
466 7 68959 174 69133
466 8 69802 20 69822
467 0 39682 34735 74417
467 1 48824 25369 74193
467 2 69023 11020 80043
467 3 71605 14601 86206
467 4 133748 15674 149422
467 5 126938 1113 128051
467 6 101573 822 102395
467 7 68826 307 69133
467 8 69770 52 69822
468 0 7260 67157 74417
468 1 15586 58607 74193
468 2 16327 63716 80043
468 3 17950 68256 86206
468 4 112323 37099 149422
468 5 115818 12233 128051
468 6 94288 8107 102395
468 7 65056 4077 69133
468 8 68570 1252 69822
469 0 6090 68327 74417
469 1 25256 48937 74193
